compressor_pressure_ratio,compressor_efficiency,compressor_diameter_mm,compressor_blade_count,combustor_length_mm,combustor_outer_diameter_mm,combustor_inner_diameter_mm,combustor_liner_thickness_mm,combustor_num_injectors,combustor_air_fuel_ratio,turbine_inlet_temp_K,turbine_efficiency,turbine_blade_count,turbine_hub_tip_ratio,nozzle_exit_diameter_mm,mass_flow_kg_s,rpm,lattice_cell_size_mm,lattice_density,thrust_N,specific_thrust,fuel_flow_kg_s,tsfc_kg_N_s,exhaust_velocity_m_s,exhaust_temp_K,compressor_power_W,thermal_efficiency,total_mass_kg,thrust_to_weight,lattice_surface_area_ratio,is_valid,n_warnings
4.199164764,0.8180145396,118.1388376,17,64.88257505,105.9723952,83.16340496,1.140071501,9,53.01499499,945.0833599,0.7734541137,18,0.704343067,55.23501271,0.2321204771,107955.9262,9.214309213,0.3646554835,95.52796861,411.5447711,0.003211745236,3.36E-05,405.9281286,716.6120723,41643.45684,0.1403912851,0.5500625363,17.70310594,3.046983225,TRUE,0
2.706139885,0.8048202691,91.72593243,13,122.9201336,135.3383035,62.17569541,1.441840564,8,65.39102029,1114.087668,0.8101101312,20,0.7868799564,45.96087241,0.1960944473,77771.1738,10.83177683,0.1772362418,95.53104569,487.1685406,0.004035807467,4.22E-05,477.3443466,910.0667811,23214.62954,0.1313854958,0.642367578,15.15974553,2.765854363,TRUE,1
2.832356218,0.7035335496,125.415831,16,103.7741842,100.4599135,89.89646989,0.8087988928,7,56.45427879,1040.229931,0.8043184135,17,0.629321008,58.25747216,0.2358302852,83021.48309,5.695498135,0.447087936,95.53242063,405.0897048,0.00417328194,4.37E-05,398.0458364,846.6582342,33629.47596,0.1059516417,0.7023693379,13.86488369,3.170631904,TRUE,0
3.045900557,0.778061092,129.5933425,11,130.5603355,129.2797416,57.6964015,1.709529954,7,43.78173979,806.456427,0.8751216653,12,0.8140514079,78.68384997,0.2930498716,94292.5829,8.069000621,0.2327975417,95.5329045,325.9953808,0.003203918486,3.35E-05,322.4698137,639.4246184,40868.01939,0.1118052351,0.8187465142,11.89418011,2.849196313,TRUE,0
4.140771179,0.8054597021,130.8210807,16,137.8690063,88.10128175,80.1842955,0.973203099,4,48.42604205,1178.754481,0.8768579714,15,0.6160972517,51.63496772,0.1647699689,97830.64681,6.889706902,0.4610812788,95.53332363,579.7981529,0.003413437943,3.57E-05,568.0306127,880.1522309,29664.81188,0.1848571129,0.7541321423,12.91333532,3.191621918,TRUE,1
2.391930849,0.7664304772,87.06512384,17,133.6096324,80.96160249,89.53025187,1.759094698,8,66.07110692,984.5446496,0.7623150318,18,0.745737499,60.40644543,0.2614195403,129230.556,13.52483245,0.419825,95.5367608,365.4537862,0.004465922509,4.67E-05,359.3154729,834.6879567,27949.78863,0.08937926876,0.6311507363,15.43008831,3.1297375,TRUE,0
2.558816364,0.8045106929,116.2661974,18,109.8585956,150.0774406,84.33900028,1.883283939,5,45.51823423,1192.803881,0.8313841073,22,0.7729425091,66.30144262,0.1842144285,133229.3991,4.088822017,0.4486794929,95.53725247,518.6198129,0.004262687997,4.46E-05,506.8904609,982.2826882,20418.34125,0.1321006238,0.884499706,11.0104748,3.173019239,TRUE,1
4.330514883,0.7347215235,87.68730741,16,132.3793643,137.0885198,80.72454222,0.8524690646,10,74.66298827,959.2579029,0.7888165814,20,0.6466385273,39.24496484,0.2590205378,140237.3963,8.85424214,0.5118725883,95.53765728,368.8420157,0.003500837669,3.66E-05,363.9233456,723.4236895,53097.25923,0.1154819422,0.8463972665,11.50618435,3.267808883,TRUE,0
3.347067784,0.7090757378,146.6065145,15,71.5142198,96.1584622,72.47226886,1.094715613,8,54.95158102,934.4651048,0.8475352464,19,0.8487270162,66.98696048,0.2588355123,66065.43781,9.397034263,0.4510757158,95.53817102,369.1076629,0.003583101798,3.75E-05,364.0678134,730.0633481,43576.37541,0.1128759998,0.6621462164,14.7080133,3.176613574,TRUE,0
4.751107068,0.8235367457,144.2830892,11,116.7734703,137.3835733,84.679352,1.764877818,8,71.06675105,1004.017551,0.8787868154,13,0.7617630814,53.08904796,0.1836154723,88662.08131,6.261363738,0.4861325746,95.5402026,520.3276249,0.002764089156,2.89E-05,512.6109421,716.7868935,36214.47004,0.2060267121,0.9152746711,10.64058993,3.229198862,TRUE,1
3.070021493,0.8404742669,101.4800832,14,88.15981948,99.17088895,74.52066875,1.490484473,10,44.78809796,991.3049379,0.8117220119,17,0.7009699269,55.44979687,0.2104854476,140079.6144,10.09597758,0.4429033736,95.54048319,453.9054091,0.003496662142,3.66E-05,446.4881822,789.7146197,27398.93292,0.1418552061,0.5962902703,16.33280222,3.16435506,TRUE,0
4.17170318,0.7163495795,103.1459278,16,60.93017171,93.95000637,83.322124,1.770394803,11,74.53504013,1107.377309,0.8404558595,12,0.7040091635,71.3112309,0.1905589561,121155.2868,7.248561394,0.4057543313,95.54203495,501.377825,0.003413767674,3.57E-05,492.5539689,823.5112584,38821.60727,0.1602934946,0.5376107911,18.11579937,3.108631497,TRUE,0
4.353173218,0.825634558,65.53601057,10,138.6561132,94.58533022,60.5516907,0.8998836389,11,47.94622998,914.0176702,0.7904323725,12,0.8074628741,43.51714852,0.2379030051,68766.83941,5.362403214,0.1914179509,95.5432677,401.6059724,0.003049177465,3.19E-05,396.5237695,685.5357015,43587.56872,0.14447349,0.5126834726,18.99685754,2.787126926,TRUE,0
2.467883886,0.7396998763,79.57717885,12,118.882371,115.6233517,62.42388485,1.462130123,4,57.60077862,885.549096,0.8589359383,21,0.6286094792,76.10165259,0.2825421851,91449.88521,6.903288676,0.3042216577,95.54471674,338.1608899,0.003937487358,4.12E-05,333.5130759,736.3235555,32572.93997,0.09410266424,0.6767346287,14.39193768,2.956332487,TRUE,0
2.742125633,0.7892718277,119.0200502,18,136.8633059,145.1050911,89.05710645,1.726973004,7,73.79836552,1182.123606,0.8344519081,11,0.7283782519,59.94091139,0.1823072285,136404.7564,9.516843626,0.1627586083,95.54587876,524.0926514,0.004098626291,4.29E-05,512.5690868,958.9529725,22343.76234,0.1389400966,0.7857133675,12.39592128,2.744137912,TRUE,1
2.95737209,0.8240541488,133.8582308,16,148.6172128,154.3561208,44.58811496,1.32684806,9,47.98344782,870.6341894,0.833223948,15,0.8189868679,72.08667626,0.2540752171,137190.0735,4.436488701,0.3973480366,95.54618154,376.0547079,0.003339895238,3.50E-05,371.1754943,698.7298051,32425.05516,0.1234699678,1.085998366,8.968403844,3.096022055,TRUE,0
4.694722418,0.8300271632,140.0097749,10,56.52435932,113.632296,60.10533373,0.9867595187,12,60.95174833,1028.801541,0.7504900659,22,0.8306680816,55.18331827,0.2026620829,105022.37,8.253027069,0.2819937249,95.54625098,471.4559805,0.003218478107,3.37E-05,464.0858298,765.3830781,39282.65555,0.1602001611,0.5570537763,17.48427066,2.922990587,TRUE,0
3.305282468,0.7481676048,87.99864523,12,75.17491321,95.26799043,81.57285562,1.918476105,4,72.32189752,1046.62308,0.752569303,17,0.8112616671,66.17383982,0.2266987078,130488.378,6.988980391,0.4294325907,95.54870132,421.4788087,0.003956326617,4.14E-05,414.249364,834.2437708,35727.79809,0.1163311576,0.5442462044,17.89618136,3.144148886,TRUE,0
3.230869722,0.7060647384,119.6921921,11,120.4877761,123.9282482,51.19510428,1.571227616,6,53.22342226,1181.10382,0.7746194864,21,0.7570041515,35.52102966,0.1951514897,126838.5981,8.688832475,0.4046630839,95.54920743,489.6155677,0.004151356669,4.34E-05,479.4171742,938.0482865,31859.54797,0.1283075397,0.748783701,13.00773556,3.106994626,TRUE,1
4.013023634,0.7860704006,108.4654205,17,120.5465077,121.2433648,43.3214052,1.237581264,8,55.00462357,1163.088512,0.8098307133,16,0.6218047881,51.67782763,0.1711290068,67214.07169,4.005122732,0.2762910083,95.55077531,558.3552262,0.003467945659,3.63E-05,547.2648518,874.472749,30726.29251,0.1753319394,0.6908129888,14.09953251,2.914436512,TRUE,0
3.21892591,0.8166141233,104.8696938,19,108.7407684,140.2331459,79.69638231,0.8770299362,11,76.6129377,988.5006732,0.798276316,15,0.6814364686,30.80685401,0.2163402656,130698.8409,4.189432704,0.202103957,95.55177947,441.6735794,0.003510861095,3.67E-05,434.6203766,782.6516547,30424.01052,0.1375424527,0.6211529198,15.68090923,2.803155936,TRUE,0
4.999020245,0.7302611168,72.34534175,8,148.1845613,89.68243993,41.23222084,0.9681603268,11,77.86099708,943.2933983,0.8275073387,18,0.8019918315,56.29046587,0.257262358,69998.05672,10.04143602,0.2907210503,95.55362787,371.424831,0.003160585541,3.31E-05,366.9170871,683.4992045,59551.87792,0.1289879431,0.6017875769,16.18582927,2.936081575,TRUE,0
4.202443181,0.8339453152,147.0994477,18,89.06012614,126.2526708,80.50548446,0.9278530878,8,61.5425447,936.5900097,0.8590381415,19,0.6556119225,66.33882381,0.2079566246,145882.8962,4.616704791,0.4408630828,95.5540463,459.4902734,0.002845431251,2.98E-05,453.288019,692.5133482,36619.9202,0.1770014297,0.7869912709,12.37685091,3.161294624,TRUE,0
4.417631587,0.7513612782,94.87616637,17,77.16882553,119.8891966,77.0643729,1.778638138,6,64.59590366,1058.295061,0.8343641761,21,0.7635008365,35.3258883,0.195239459,82465.66231,7.821862506,0.1874344244,95.5547347,489.4232712,0.00321417685,3.36E-05,481.4965183,778.9953986,39789.05644,0.1664474485,0.4663040288,20.88882617,2.781151637,TRUE,0
4.814312208,0.7244800734,149.7191672,17,64.22686311,104.6267125,70.50614913,1.464198095,9,40.27736268,1131.24174,0.8732675239,14,0.7498381103,78.75550559,0.1728056193,116139.7079,11.00126896,0.5024107195,95.55494494,552.9620237,0.003103631507,3.25E-05,543.2059117,804.9025185,39150.3368,0.1944684045,0.7106656482,13.7062559,3.253616079,TRUE,1
3.388388862,0.7954329676,135.9756275,17,72.81006001,119.81909,86.59297183,1.68684951,7,51.80963896,1014.827627,0.8314352185,12,0.7322433197,74.39620426,0.2047331613,132620.3342,9.979054821,0.3991699872,95.556101,466.7348484,0.003414798748,3.57E-05,459.0777684,789.5121988,31095.55392,0.1493761005,0.693542043,14.04483431,3.098754981,TRUE,0
2.869414028,0.7196202106,141.2539257,11,62.73863933,151.3538811,87.52884037,1.096111243,12,59.83799232,927.3881843,0.7845618996,16,0.7019316426,67.71513586,0.2905814225,84882.96279,12.70913792,0.3710554732,95.55642295,328.8456025,0.004187349946,4.38E-05,324.1741728,758.5789543,41096.54777,0.08602022749,0.6990564213,13.93409115,3.05658321,TRUE,0
2.514877673,0.7045531086,109.854409,10,87.11685988,109.0882703,83.07212644,1.603983221,6,58.16774976,1066.672408,0.7858900556,11,0.7376424216,41.81866982,0.239819305,138062.1447,12.85241257,0.4625744542,95.55668919,398.4528651,0.004560611352,4.77E-05,391.0169486,891.7173173,29716.37704,0.0952653925,0.6090536836,15.99324214,3.193861681,TRUE,0
2.688809621,0.8168587517,87.70554896,11,92.1585299,132.8929622,44.84681373,1.532094747,11,60.91379265,863.1118592,0.7544328795,18,0.629756996,60.26274457,0.297587695,86733.31023,7.37255032,0.3302747229,95.5573756,321.106609,0.003947629573,4.13E-05,316.9027567,718.2904814,34453.56316,0.08919805527,0.632398864,15.40295779,2.995412084,TRUE,0
4.301853852,0.7611867416,132.2795573,10,123.122101,101.1545065,84.80253862,0.9092196563,9,41.07719131,941.2646599,0.7910963198,19,0.6466455926,57.69982472,0.2529347933,93794.89165,9.833251624,0.4824751326,95.55901597,377.8009925,0.003345046435,3.50E-05,372.8698131,709.4533156,49769.73932,0.123859206,0.7911281701,12.31277129,3.223712699,TRUE,0
4.51712714,0.8124009286,130.0695636,8,120.6491602,142.4680414,84.93456545,1.141231134,6,74.09811612,907.2104053,0.7618939973,17,0.6253176717,49.78078593,0.2627840771,107591.5388,12.9312898,0.4540753684,95.56086484,363.6478507,0.003249658792,3.40E-05,359.2058147,683.9125824,50444.77874,0.1228251251,0.8954917306,10.87801077,3.181113053,TRUE,0
4.903607567,0.8079388114,111.4598947,15,115.1645516,102.7284365,58.73392028,1.400781271,7,51.90934794,1068.508515,0.8190422043,13,0.6595999839,71.6584251,0.1773888942,78318.0103,4.887068569,0.2587114655,95.56199537,538.714646,0.002961901912,3.10E-05,529.8673331,765.8586151,36561.74377,0.1987848268,0.6599546037,14.76053637,2.888067198,TRUE,1
4.938122366,0.7027983399,61.03069165,12,72.40065011,102.7828798,87.46817981,1.309663354,9,79.54799254,1172.515945,0.76848318,16,0.6649278558,45.88684442,0.1916159131,95794.68879,9.013184553,0.476606465,95.56216488,498.717269,0.003610962164,3.78E-05,489.4928772,860.705524,45651.96696,0.1506298235,0.4637744439,21.00439414,3.214909697,TRUE,0
2.974573129,0.7468947622,94.16063783,10,86.54276553,147.9361344,64.27605987,1.39285758,10,64.50574268,1080.364904,0.8751958008,17,0.6072925872,30.81669651,0.1977228275,118342.9989,6.039779406,0.4405529193,95.56246498,483.3152863,0.003738668708,3.91E-05,474.3460501,857.5892362,28013.45322,0.1409831461,0.6406176727,15.20615527,3.160829379,TRUE,0
3.976229416,0.7352239545,73.67295932,16,116.5720968,104.9962277,71.22312887,1.936526624,4,51.69876014,969.0503758,0.7510172192,15,0.7847151653,37.61868245,0.2725489523,79998.96182,7.54338806,0.4263088364,95.56633353,350.6391521,0.003876281322,4.06E-05,345.722177,751.6732224,51900.95571,0.0991102162,0.5937986228,16.40577424,3.139463255,TRUE,0
2.435760432,0.7486299323,69.32564555,16,76.7664795,142.1398091,44.83732991,1.791393723,6,74.73557527,1174.667924,0.7521296001,13,0.8344406793,41.87119833,0.2098454074,95484.64205,7.104942449,0.4595582046,95.56638635,455.4132852,0.004735128665,4.95E-05,445.3637227,989.598035,23510.883,0.1045176815,0.5693884221,17.1091142,3.189337307,TRUE,1
4.068812301,0.7413252676,64.60477218,17,113.3079344,105.6216259,77.04305494,1.563230755,5,57.34893802,991.5272918,0.8258100957,13,0.8287954273,59.23557341,0.2236338917,72912.62021,8.53935734,0.4982484519,95.56734905,427.3383982,0.003313696656,3.47E-05,421.0987645,746.1457792,43090.73535,0.1412154797,0.6519624579,14.94231692,3.247372678,TRUE,0
3.236795146,0.8115746454,116.762983,12,57.96289484,100.0892288,78.53805439,1.89836122,6,71.68984424,847.9104264,0.8719556105,14,0.7119205523,36.56346935,0.2535069838,67735.7883,13.18547987,0.4263014004,95.56868801,376.9864111,0.003057363923,3.20E-05,372.4940307,662.8380168,36072.12772,0.1353908621,0.4899781548,19.88244999,3.139452101,TRUE,0
2.315991624,0.8114039626,143.5166356,10,81.03106286,106.5759731,86.19002045,1.615711403,6,42.60619267,1104.967837,0.8256795765,22,0.7275016275,48.19005556,0.2086155077,85093.60869,12.97508935,0.3547306709,95.5698014,458.1145595,0.004367342751,4.57E-05,448.7206421,931.3769073,20191.4862,0.1141776247,0.6298211064,15.46801076,3.032096006,TRUE,1
2.118841787,0.7509701721,143.7118877,9,91.37380599,82.89647992,65.05760723,1.191454152,10,60.04704556,1175.075509,0.80024774,12,0.8333592893,36.56894258,0.216823521,71509.75973,5.26306934,0.3706280804,95.57034279,440.774794,0.005019375624,5.25E-05,430.8019065,1012.634653,20007.04315,0.09537896641,0.5797474128,16.80410231,3.055942121,TRUE,1
4.475319775,0.7892486527,127.1923492,9,127.0889102,150.5711501,62.68939236,1.8331392,8,78.09667481,1173.697603,0.8516655764,21,0.7738673146,38.80625704,0.1664712429,148506.3467,6.029165895,0.3807556117,95.57131865,574.1010699,0.00334622379,3.50E-05,562.7885077,863.9821139,32644.38625,0.186904331,0.8772233804,11.10576227,3.071133418,TRUE,1
4.9063383,0.7186267029,143.6469604,17,66.67886899,141.6582034,76.50460103,1.30477482,11,75.42981578,1001.082857,0.8657184578,22,0.6575573887,65.91693003,0.2169511225,85208.94981,5.530582497,0.1723425116,95.57243484,440.5251917,0.00303084017,3.17E-05,434.4557784,716.8214103,50295.21681,0.1593003545,0.6195921126,15.7238091,2.758513767,TRUE,0
4.965975752,0.7907207057,140.485367,11,87.56078294,139.2002623,47.80851017,1.756981266,6,46.09937718,1104.707076,0.8526499019,19,0.8421832407,76.41970803,0.1742798717,142414.933,11.6158411,0.2646507843,95.5729645,548.387852,0.003063223777,3.21E-05,538.9156213,792.2383396,37066.80356,0.195514357,0.7393775957,13.1764908,2.896976176,TRUE,1
2.682702532,0.7331034197,102.515616,13,125.1591793,128.6928117,49.41895157,1.015308862,9,46.32324258,849.5368772,0.8756872944,20,0.676799461,69.995576,0.2937386092,80081.91288,13.76017589,0.2934733848,95.57629609,325.3787316,0.003671406268,3.84E-05,321.3620628,692.2841726,37793.28619,0.09727783722,0.7643407456,12.74659471,2.940210077,TRUE,0
2.626319121,0.8357166606,86.78161018,12,59.58512568,83.89372475,56.22752198,1.064793976,8,60.35078342,1029.142219,0.8737704678,22,0.631588254,67.56819503,0.2041036748,145281.8536,13.71964387,0.2299060013,95.57646559,468.2741047,0.003736516156,3.91E-05,459.8555512,839.4033036,22468.87468,0.1367751136,0.4258572066,22.87799485,2.844859002,TRUE,0
2.790901763,0.7746022631,69.26226139,11,133.4620902,155.3080308,40.44731809,1.612791198,11,78.76855292,1188.783937,0.7584017227,23,0.6252215471,47.40364986,0.1911108711,106420.7105,6.404995564,0.4726402174,95.57700775,500.112878,0.00430765067,4.51E-05,489.088787,972.1508277,24347.69161,0.126183395,0.8859363438,10.99719445,3.208960326,TRUE,1
2.04532439,0.7841331579,93.70986092,12,100.6266761,81.08330001,49.36599795,1.781919671,11,67.19988074,1133.733542,0.8596425464,20,0.7456082684,30.76471736,0.2175835921,144003.0867,6.221828794,0.2062961372,95.57745277,439.26774,0.004822827989,5.05E-05,429.7423281,978.8584878,18228.35704,0.09902922047,0.4359374879,22.34921263,2.809444206,TRUE,1
3.206518066,0.7323409002,135.0307952,16,52.77048489,115.0697452,40.01077968,1.729350095,5,50.24209356,863.0899789,0.8636738215,18,0.8189227132,62.89840889,0.2832156941,96951.05966,7.486507051,0.250164658,95.57886623,337.4772945,0.003428080655,3.59E-05,333.4412767,678.5510036,44239.47742,0.1081015079,0.5447790012,17.88432313,2.875246987,TRUE,0
3.542119124,0.7340540927,69.21450325,12,121.088995,123.8705707,76.39876871,1.614631177,12,42.68569337,852.7108521,0.8568252269,21,0.7052621398,37.16918364,0.292979163,82485.52153,4.264413328,0.3471141155,95.57922157,326.2321476,0.003327050438,3.48E-05,322.5690763,657.9642335,50309.25499,0.1077527552,0.6260349584,15.56309242,3.020671173,TRUE,0
2.937030376,0.7617406971,88.57598446,12,136.2830459,137.1272647,86.86204251,0.9489009036,10,79.64280318,1164.705211,0.856605074,23,0.697755371,51.39860896,0.182124568,87748.0339,4.329402974,0.3083007868,95.58173485,524.815163,0.003923746203,4.11E-05,513.7468472,928.5678577,24958.12763,0.1455206811,0.7723040509,12.61588114,2.96245118,TRUE,1
3.706326748,0.7260702413,95.97685375,15,146.4799981,104.0070894,70.24859767,1.573913057,9,52.64829338,1125.13445,0.7504165091,17,0.6776803182,65.07613349,0.2055660481,95319.90607,8.735446125,0.516264759,95.58181736,464.9688909,0.00392538996,4.11E-05,456.2564383,876.3968207,37220.67658,0.1291823055,0.8408396677,11.58758904,3.274397138,TRUE,0
3.827404532,0.759789384,132.756739,16,132.3976779,99.58096012,59.42678335,1.753526546,7,79.32301056,1092.546149,0.8152324254,13,0.7289216173,69.01755252,0.190993279,138425.2747,10.48585934,0.4200014779,95.58330987,500.4537876,0.003479012895,3.64E-05,491.5009175,831.0486912,34023.92498,0.157018892,0.8115848969,12.00546819,3.130002217,TRUE,0
3.886335388,0.7438014123,137.4564805,20,62.23323077,123.9985744,41.43635794,1.848203565,7,66.99750726,1099.391324,0.7577518069,15,0.6969733892,35.15061748,0.2050823909,99376.98337,8.345843849,0.2078074655,95.58442264,466.0781563,0.003739658541,3.91E-05,457.7314651,847.0037301,37831.7007,0.1360402708,0.5219113707,18.66901287,2.811711198,TRUE,0
2.191217366,0.7402340524,130.1876625,10,61.50935491,139.6674338,49.98535059,1.557887219,5,64.25247888,1023.132503,0.8148998766,12,0.62113664,61.57744929,0.2512666443,68015.95432,11.78696911,0.5016306559,95.58492198,380.4122996,0.004640862156,4.86E-05,373.513553,876.057081,24696.1757,0.08945376712,0.6854811294,14.21428042,3.252445984,TRUE,0
3.19745107,0.7866867563,113.614672,15,80.5711685,146.7446947,55.48873428,1.126144247,5,45.89375233,899.0533483,0.7567489549,12,0.6742009876,41.09583116,0.2819562421,101259.9586,13.83167311,0.2538394971,95.58907277,339.020949,0.003800061089,3.98E-05,334.5125609,723.9872184,40883.08975,0.09784342562,0.5999719189,16.24083363,2.880759246,TRUE,0
2.982510357,0.7952318636,83.68384114,8,118.8649258,140.2866072,47.90928405,1.469060337,10,77.56308611,877.6740783,0.8301220365,18,0.7117686835,66.14586146,0.2612108933,93752.56943,6.899544984,0.3050946875,95.58983007,365.9488656,0.003443754323,3.60E-05,361.1870449,704.0841551,34857.88461,0.1165770984,0.7399634279,13.16838231,2.957642031,TRUE,0
4.989981435,0.825514027,72.34120268,20,85.16190516,108.8476414,77.10407582,1.071537748,11,44.70203201,911.3810764,0.7977192204,15,0.7931603065,35.24094275,0.2385221272,87036.60199,7.259027715,0.4333851156,95.59090268,400.7632492,0.002892852043,3.03E-05,395.9609424,664.7198058,48774.41582,0.1521402897,0.5012785329,19.43875513,3.150077673,TRUE,0
2.347143309,0.8267648716,61.30145009,11,141.9818665,101.6456104,69.26388264,1.541561577,8,47.75761954,1067.849137,0.8446952771,17,0.814764287,71.80241915,0.210601219,60957.78538,6.34786592,0.4738838431,95.59350997,453.9076765,0.004177852968,4.37E-05,445.0783268,895.7245557,20363.61366,0.1184167812,0.7407565819,13.15478886,3.210825765,TRUE,0
4.463506014,0.7317789036,81.13246649,14,51.07639332,141.468151,75.14222295,1.956197438,5,54.68420645,1126.985852,0.8320464576,12,0.7173831827,73.15976897,0.1826950672,129508.2085,10.04450833,0.3781265263,95.59494362,523.2486298,0.003340258554,3.49E-05,513.8537168,827.2333076,38555.62261,0.1709999122,0.5310956165,18.34818866,3.06718979,TRUE,0
4.974816657,0.8305621991,75.77338663,11,141.1472739,108.5983873,67.1515546,1.094878931,11,49.73257986,1137.882002,0.7659546241,15,0.6449639142,38.60184139,0.1702838178,117784.7762,5.948420096,0.1830405761,95.59525941,561.3878092,0.003209066318,3.36E-05,551.003921,828.1780001,34527.30928,0.1908595528,0.570325342,17.08616827,2.774560864,TRUE,1
4.758810888,0.7191366727,125.3899253,18,103.1030998,154.0352334,57.96352977,1.88669804,8,46.06911991,1178.957921,0.777311793,13,0.7412230273,54.92822474,0.183100217,105047.209,5.797233294,0.1512670523,95.59533885,522.0929849,0.003549635383,3.71E-05,512.1640205,867.2912338,41408.78625,0.1603849403,0.6951946919,14.01719975,2.726900578,TRUE,0
2.489713198,0.766952935,149.9136932,8,106.2425319,107.0886949,41.89074575,1.540288303,4,74.21953857,1158.516436,0.8580787098,22,0.6393538177,34.3381381,0.1940263594,73506.7228,5.196308195,0.3263682214,95.59660122,492.699041,0.00428277938,4.48E-05,482.058476,957.6701852,21812.44906,0.1251174893,0.6753537883,14.42919505,2.989552332,TRUE,1
2.850130844,0.7691426183,64.18965537,19,83.93320022,98.94975373,41.49144882,1.324145865,6,72.3551283,1082.611218,0.779740039,16,0.6541366108,40.15154926,0.2107342346,90130.6154,7.937015849,0.3218279488,95.59765169,453.6408235,0.004061640743,4.25E-05,445.0627907,880.8861883,27678.51553,0.1218059639,0.4340891928,22.44911596,2.982741923,TRUE,0
2.934786803,0.7897833299,120.3287447,13,120.1786787,157.5874388,40.28399236,1.702072582,4,73.65520052,871.233328,0.7716768967,17,0.6059338877,78.34704918,0.2932438168,130169.3104,11.48614509,0.379003656,95.59776913,326.0009714,0.003822491974,4.00E-05,321.8061635,710.9904051,38726.97177,0.0935830256,0.9478107118,10.28151557,3.068505484,TRUE,0
3.985296888,0.7359394513,92.56940813,8,86.61183025,145.0252351,43.22334547,1.507046298,11,59.60513861,933.9721112,0.8795339116,21,0.6657733176,32.22505894,0.2341870847,131812.2671,12.27090135,0.5059601072,95.59811116,408.2125677,0.003088487105,3.23E-05,402.8990866,696.8833129,44641.42165,0.1450111347,0.6602406689,14.75971705,3.258940161,TRUE,0
4.7480373,0.7097674906,64.61927621,18,124.378383,109.937322,45.4924004,1.027563186,7,47.16003224,981.4802043,0.8124685789,23,0.7817397,44.31000571,0.2519944703,110847.6275,6.216523252,0.2859312365,95.59836827,379.3669287,0.003397899123,3.55E-05,374.3195949,721.8022498,57637.81742,0.1224571391,0.5687362644,17.13446509,2.928896855,TRUE,0
3.971969567,0.8266653193,97.6248666,18,51.29250915,101.7185028,82.06715975,1.910517186,4,41.01047142,877.7365745,0.850529818,12,0.6513704151,40.24516905,0.2355388812,131186.2063,8.338531181,0.2441496548,95.59839623,405.8709787,0.002863830386,3.00E-05,400.9954232,659.574937,39854.29498,0.155648263,0.4021622703,24.23149867,2.866224482,TRUE,0
4.297356496,0.7728866274,86.03003564,13,104.4190132,121.8512803,53.09131398,0.8859316915,5,59.8170242,988.0137445,0.7765700691,23,0.7366040988,57.28476694,0.2293545654,105605.776,7.713333059,0.4817463719,95.60031014,416.8232273,0.003368594879,3.52E-05,410.7898416,745.6910946,44407.74852,0.1355600628,0.7055618873,13.81195582,3.222619558,TRUE,0
4.829208987,0.8137993439,146.5627805,12,63.63594883,116.9179004,54.17378162,1.610405065,8,71.03298316,1112.08491,0.753736966,11,0.7249715045,75.74192915,0.1821116564,98494.69059,13.23965845,0.2559463026,95.60154833,524.9611705,0.003295917106,3.45E-05,515.6291434,819.0349974,36819.96727,0.1739112394,0.629198601,15.48845757,2.883919454,TRUE,0
2.445145245,0.8281196447,98.47686566,10,131.5233472,151.340694,65.22701411,1.859135758,8,49.070051,968.8264139,0.7909566431,19,0.7186448708,48.28503457,0.2406183794,78791.43488,10.46773225,0.212314827,95.60224707,397.3189717,0.004034822219,4.22E-05,390.7663846,812.6532627,24490.23763,0.1076619997,0.7559480263,12.8916099,2.818472241,TRUE,0
2.030620923,0.8362599649,133.1664566,19,85.82033054,106.0829877,75.07371385,1.619644316,10,64.20751444,962.7836238,0.8575700064,19,0.715327359,70.55872387,0.2520618428,67843.71651,10.97336993,0.1741536718,95.60311871,379.2843759,0.004356809583,4.56E-05,372.8399546,833.4529552,19580.01892,0.09513218589,0.6002945027,16.23449135,2.761230508,TRUE,0
3.495064916,0.7591108164,136.2162034,18,92.93716683,118.2578666,78.63565719,0.9498120292,7,47.71393028,960.1314308,0.8406910636,12,0.8163186192,50.34676022,0.2284802766,94639.96917,12.9295229,0.1739646312,95.60334586,418.4315045,0.003363826194,3.52E-05,412.3604816,742.6467543,37461.63817,0.1362756087,0.6112158514,15.94444752,2.760946947,TRUE,0
4.645904173,0.8137323465,138.2984409,16,117.3699303,125.7929411,59.54900291,1.902510466,11,62.56318975,1137.909719,0.8255339624,14,0.7205420043,30.11259615,0.1697610563,122445.5086,5.023317246,0.2363154458,95.60496812,563.173735,0.003232266219,3.38E-05,552.651205,833.1372519,33284.00919,0.1900754414,0.6911268401,14.10112279,2.854473169,TRUE,1
3.852284073,0.7571012422,110.0174497,13,71.32983181,97.6183347,85.59335117,1.484789366,7,54.36162342,1066.981397,0.8724066636,18,0.6671800894,53.18662264,0.1883980955,109911.2051,13.80987918,0.4771853775,95.60585658,507.4672137,0.003280306896,3.43E-05,498.7826244,800.6698001,33876.71332,0.1690374313,0.565606686,17.23062199,3.215778066,TRUE,0
